country,Year,coffee_domestic_consumption_kg,coffee_importers_consumption_kg,coffee_total_consumption_kg,coffee_imports_kg,coffee_exports_kg,coffee_production_kg,population,coffee_per_capita_kg_per_person,gdp_per_person_employed_constppp,iso3_x,iso3_y,iso3,Share of total deaths in both sexes in those aged all ages that are from digestive diseases,Share of total deaths in both sexes in those aged all ages that are from infectious and parasitic diseases,Share of total deaths in both sexes in those aged all ages that are from respiratory diseases,"Share of total deaths in both sexes in those aged all ages that are from diabetes mellitus, blood and endocrine disorders",Share of total deaths in both sexes in those aged all ages that are from intentional injuries,Share of total deaths in both sexes in those aged all ages that are from perinatal conditions,Share of total deaths in both sexes in those aged all ages that are from respiratory infections,Share of total deaths in both sexes in those aged all ages that are from neuropsychiatric conditions,Share of total deaths in both sexes in those aged all ages that are from malignant neoplasms,Share of total deaths in both sexes in those aged all ages that are from cardiovascular diseases,Share of total deaths in both sexes in those aged all ages that are from ill-defined injuries,Share of total deaths in both sexes in those aged all ages that are from musculoskeletal diseases,Share of total deaths in both sexes in those aged all ages that are from congenital anomalies,Share of total deaths in both sexes in those aged all ages that are from maternal conditions,Share of total deaths in both sexes in those aged all ages that are from nutritional deficiencies,Share of total deaths in both sexes in those aged all ages that are from other neoplasms,Share of total deaths in both sexes in those aged all ages that are from skin diseases,Share of total deaths in both sexes in those aged all ages that are from unintentional injuries,Share of total deaths in both sexes in those aged all ages that are from ill-defined diseases,Share of total deaths in both sexes in those aged all ages that are from genitourinary diseases,units_note
Sri Lanka,1995,1200000.0,,1200000.0,,1320000.0,2520000.0,17564068.0,0.06832130233155553,16203.3272920827,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,1996,1200000.0,,1200000.0,,720000.0,2160000.0,17905018.0,0.06702031799130277,16048.1001660411,LKA,LKA,LKA,3.9147189,3.547866,4.006189,1.6445128,7.5997896,3.8475761,2.040558,5.549501,5.7869334,20.290758,0.10703929,0.35809508,0.426211,0.06616974,0.48751533,0.08952377,0.0817391,5.2604947,33.479946,1.3963763,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,1997,1200000.0,,1200000.0,,1260000.0,2220000.0,18248200.0,0.06575991056652163,16553.1450066438,LKA,LKA,LKA,3.5482717,4.403487,4.3581085,1.7688998,5.919313,2.9365308,,6.6113396,5.6278415,18.456947,,0.397937,0.51400197,0.09948425,0.524474,0.08290354,0.07243152,7.985793,33.170143,1.5664407,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,1998,1200000.0,,1200000.0,,1620000.0,3480000.0,18596003.0,0.06452999604269799,15635.675807931,LKA,LKA,LKA,3.7318137,4.252883,4.9585896,1.715001,5.607485,2.4775195,,6.858228,5.9075212,18.792221,,0.4402901,0.42431182,0.07545294,0.40478283,0.06568844,0.06213771,8.23236,32.28143,1.6502001,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,1999,1800000.0,,1800000.0,,1020000.0,2760000.0,18944731.0,0.0950132255770747,16291.0784967277,LKA,LKA,LKA,3.5229342,3.5376744,5.042053,1.9500563,5.639469,2.2439954,,6.5169516,6.174456,20.263592,,0.37544438,0.40058962,0.05115755,0.43267146,0.08584063,0.06763201,7.883465,32.12087,1.6908003,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2001,1800000.0,,1800000.0,,240000.0,1980000.0,19600362.0,0.09183503855694093,16658.0637351752,LKA,LKA,LKA,4.5030036,3.6249092,5.722235,2.5066898,4.7590775,2.5385883,,7.973737,7.0708323,21.847809,,0.49354056,0.8089812,0.05670843,0.38455403,0.07354375,0.05936664,7.8753834,25.850183,2.0583389,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2002,1800000.0,,1800000.0,,180000.0,1920000.0,19805752.0,0.09088268902892453,17301.7181427775,LKA,LKA,LKA,4.437571,3.698274,5.306491,2.625533,4.689665,2.4664097,,8.203785,7.097074,23.088062,,0.4326721,0.52832484,0.05363704,0.44876322,0.04201568,0.05989469,7.281228,25.353334,2.156209,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2003,1800000.0,,1800000.0,,360000.0,2040000.0,19951521.0,0.09021868558291872,18110.0522989178,LKA,LKA,LKA,4.322265,3.712715,6.1353307,2.9455822,4.4971642,2.4356034,,9.159704,7.245335,23.024374,,0.45716265,0.8121564,0.06234036,0.41560242,0.02164596,0.06840123,7.131045,23.133469,2.2096195,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2004,1800000.0,,1800000.0,,420000.0,2220000.0,20087605.0,0.0896074967623069,19037.9584147701,LKA,LKA,LKA,4.3649654,3.536527,6.998216,3.5382674,4.921899,1.9997389,2.0841491,8.865684,7.9075837,23.372057,0.08179959,0.43075317,1.0938519,0.03567855,0.371579,0.03480834,0.13227168,6.0096593,21.799591,2.4009051,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2005,1800000.0,,1800000.0,,180000.0,1920000.0,20216524.0,0.08903607761650816,19994.4429068142,LKA,LKA,LKA,3.346026,2.805514,5.7510767,3.7752562,4.09169,1.5640022,1.8327441,7.481623,7.040281,20.98231,0.04466415,0.29750866,0.7426361,0.03330886,0.25890067,0.077973,0.08024406,18.974693,18.72412,2.0462236,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2006,1800000.0,,1800000.0,,420000.0,2100000.0,20352411.0,0.08844161018564337,21178.7045862163,LKA,LKA,LKA,3.3226352,3.0663931,7.8251762,7.46167,5.1920967,2.1767817,2.0839896,8.840781,8.765866,24.92019,0.11407459,0.17877361,0.9509054,0.04511905,0.25539088,0.07576596,0.10981808,5.7011757,16.47186,2.4159977,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2007,1800000.0,,1800000.0,,240000.0,1980000.0,20492545.0,0.08783682065843945,22407.075293849,LKA,LKA,LKA,3.454854,2.9691072,7.515631,7.0063534,5.667608,1.5942248,2.2346041,8.417373,8.860259,24.973108,0.20001344,0.20337503,0.9555264,0.03865806,0.24287347,0.07395455,0.10588947,5.400363,17.330576,2.7447224,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2008,1800000.0,,1800000.0,,120000.0,1980000.0,20629378.0,0.08725420611324297,23470.7133899077,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2009,1800000.0,,1800000.0,,60000.0,1860000.0,20756435.0,0.08672009427437805,24392.2385728529,LKA,LKA,LKA,3.117174,3.5890934,7.2055783,7.596888,8.954733,1.4572377,2.4762084,7.8864574,8.742643,24.565645,0.02504383,0.14243676,0.9884485,0.02113073,0.19095919,0.09000125,0.0837403,4.9696345,14.973861,2.9183884,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2010,1800000.0,,1800000.0,,120000.0,1920000.0,20879089.0,0.08621065794585195,25979.5614458276,LKA,LKA,LKA,2.747493,3.3773985,6.968858,7.3332977,9.554462,1.5122336,2.3776824,7.6470995,8.992074,25.012852,0.02915519,0.10434489,0.8823281,0.02992243,0.16725872,0.08900005,0.0989742,5.088348,14.983466,2.9922433,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2011,2100000.0,,2100000.0,,120000.0,2220000.0,21009048.0,0.09995693284150714,28047.8021133909,LKA,LKA,LKA,2.5628536,3.5678625,6.753367,7.4295964,4.606967,1.6430838,2.3769515,9.179838,9.910459,25.04891,0.5950496,0.11284025,0.9863374,0.02273041,0.18996128,0.04870802,0.09822784,5.532419,15.991654,3.3381228,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2012,2100000.0,,2100000.0,,0.0,2160000.0,21169458.0,0.09919951658658431,30279.0206605035,LKA,LKA,LKA,2.7350273,3.4267278,7.2396345,8.300405,3.3941388,1.4339137,2.4221735,8.689028,10.193823,24.894697,0.8807163,0.10265518,0.8929372,0.02851533,0.23626988,0.05540121,0.13605887,4.806055,16.562517,3.5578983,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2013,2100000.0,,2100000.0,,0.0,2100000.0,20585000.0,0.10201603109059995,32760.2341108326,LKA,LKA,LKA,2.7157717,3.474521,7.1935716,8.24324,3.1576548,1.3185724,2.6347861,8.301424,10.13972,24.99941,0.32001132,0.18555939,0.92465186,0.01965672,0.23509431,0.04638985,0.15253611,4.821399,17.581753,3.5264146,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2014,2100000.0,,2100000.0,,120000.0,2220000.0,20778000.0,0.10106843777071903,34747.4705498773,LKA,LKA,LKA,2.6844015,3.9045131,7.294145,8.4066,2.6352537,1.0812497,2.6290128,8.9089985,10.485626,25.548231,0.21219331,0.08347311,0.95565003,0.02652416,0.20439209,0.05772906,0.14432266,4.4115925,16.36541,3.9497602,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2015,2100000.0,,2100000.0,,0.0,2160000.0,20970000.0,0.10014306151645208,34541.7186196969,LKA,LKA,LKA,2.6618993,4.269341,7.1728873,7.7925324,2.4331305,1.1332389,3.1497376,8.860625,10.3908,23.320026,0.03333056,0.1378673,0.7870556,0.01515025,0.19846831,0.08181136,0.15377507,4.7738447,18.974176,3.6443932,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2016,2100000.0,,2100000.0,,60000.0,2160000.0,21209000.0,0.0990145692866236,35636.0161075014,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2017,2100000.0,,2100000.0,,120000.0,2220000.0,21453000.0,0.09788840721577402,37122.96791429,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2018,2100000.0,,2100000.0,,120000.0,2220000.0,21670000.0,0.09690816797415783,39219.258295415,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2019,2100000.0,,2100000.0,,60000.0,2160000.0,21803000.0,0.09631702059349631,38492.3046054386,LKA,LKA,LKA,2.662623,5.658586,7.2180443,8.401129,2.1134312,0.8982425,3.0000615,8.321209,10.552812,23.070827,0.09016578,0.17350082,0.7179109,0.02254145,0.16462086,0.10246112,0.23634364,4.7118454,17.71621,4.15514,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Sri Lanka,2020,2100000.0,,2100000.0,,,2160000.0,21919000.0,0.09580729047858022,37906.4919858928,LKA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1990,,54420000.0,54420000.0,70260000.0,,,6715519.0,8.103617903545505,,CHE,CHE,CHE,2.8538258,1.3523902,3.5488477,2.5525973,2.4568946,0.2588682,4.5827518,2.2560756,25.689138,43.958958,0.3498643,0.42046472,0.4173269,0.00784449,0.21180125,0.5742167,0.0847205,5.498988,1.9768116,0.9413389,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1991,,56940000.0,56940000.0,67800000.0,,,6799978.0,8.373556502682803,118863.531841701,CHE,CHE,CHE,2.9185426,1.5071687,3.3001246,2.664687,2.6135964,0.26024204,3.3144937,2.2894914,26.456877,43.757385,0.36401954,0.5987164,0.37838873,0.00159658,0.19478239,0.5987164,0.06705623,5.544912,2.1170611,1.0473545,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1992,,59700000.0,59700000.0,66060000.0,,,6875364.0,8.683176628902848,118507.355377462,CHE,CHE,CHE,3.0352156,1.8811595,3.3000546,2.7350647,2.4605951,0.24878816,3.6050208,2.4172578,26.581812,43.24259,0.41732207,0.55214924,0.3932458,0.00642034,0.17495427,0.59869665,0.05938814,5.4075313,1.9678341,0.8988475,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1993,,52140000.0,52140000.0,63600000.0,,,6938265.0,7.514847011464682,118416.958632776,CHE,CHE,CHE,3.0298183,1.8428462,3.3977475,2.7050805,2.442731,0.2207576,4.176798,2.3819427,26.20137,43.37727,0.43511647,0.50710267,0.38872537,0.00799846,0.19036345,0.6766701,0.06238802,4.7510877,2.2555668,0.9438188,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1994,,56640000.0,56640000.0,65940000.0,,,6993795.0,8.098607408424181,121069.031984335,CHE,CHE,CHE,3.0538661,1.897172,3.4620163,2.6747544,2.5618274,0.21294788,3.781438,2.5247228,26.186136,43.03967,0.15648443,0.57754046,0.4081501,0.00483972,0.2484392,0.74209106,0.04355752,5.097843,2.3295207,0.9921435,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1995,,56100000.0,56100000.0,61020000.0,,,7040687.0,7.967972443598189,120152.836675508,CHE,CHE,CHE,3.4974523,1.8094622,3.727776,3.271861,2.3474104,0.2650302,2.27642,7.39876,24.172964,41.305275,0.14198047,0.7588067,0.46380287,0.01104293,0.10096389,0.77773744,0.0883434,3.454858,2.9232202,1.1074476,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1996,,55320000.0,55320000.0,66720000.0,,,7071850.0,7.822564109815677,114952.361647629,CHE,CHE,CHE,3.555066,1.4941813,3.760995,3.7833438,2.4088886,0.27776447,2.2620244,7.3559694,24.11283,41.11553,0.0670466,0.76305413,0.47730792,0.00478904,0.1005699,0.8460642,0.10376259,3.3603115,3.0857399,0.98654276,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1997,,42720000.0,42720000.0,58260000.0,,,7088906.0,6.026317742117048,117939.774834856,CHE,CHE,CHE,3.6370864,1.3994911,3.9821882,3.1456742,2.2916667,0.27194655,3.139313,7.0054073,24.103054,41.339058,0.06520356,0.67748094,0.45801526,0.00477099,0.11450382,0.7029262,0.10973282,3.331743,3.129771,1.0066794,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1998,,48660000.0,48660000.0,66720000.0,,,7110001.0,6.843880893968932,119395.01194352,CHE,CHE,CHE,3.5977433,1.1619544,3.9909217,3.2477183,2.2855499,0.25892243,3.295667,7.3457255,24.151709,40.665207,0.08790577,0.75918615,0.43473396,0.00479486,0.11347835,0.7479982,0.14064921,3.295667,3.3356242,1.0197068,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,1999,,51780000.0,51780000.0,68340000.0,,,7143991.0,7.248049444631159,120269.960609877,CHE,CHE,CHE,3.7232597,1.1648186,4.187267,3.0944495,2.187235,0.23680378,3.3872542,7.376118,24.091585,40.71905,0.09920159,0.750412,0.42080674,0.00960015,0.13280211,0.7584121,0.14720236,3.260852,3.177651,0.98881584,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2000,,49620000.0,49620000.0,70260000.0,,,7184250.0,6.906775237498695,124482.097212364,CHE,CHE,CHE,3.8100567,1.2039331,3.8372371,2.9786553,2.2991445,0.275002,3.562235,7.3259254,24.796547,39.827324,0.11032057,0.72108084,0.43648574,0.00799424,0.1406987,0.7498601,0.1343033,3.5510433,3.1641219,1.0104724,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2001,,48960000.0,48960000.0,75300000.0,,,7229854.0,6.771920982083456,124145.181558327,CHE,CHE,CHE,3.8934126,1.1096063,3.7041268,3.1721685,2.3187506,0.29045576,2.3905487,8.24209,25.130949,39.404076,0.10932885,0.8044645,0.4014164,0.00163177,0.13380545,0.7881468,0.16317739,3.5327904,3.3516636,1.0084363,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2002,,49260000.0,49260000.0,73020000.0,,,7284753.0,6.762068665883387,123264.208881934,CHE,CHE,CHE,3.8029401,1.0588007,3.7559903,3.1731641,2.46244,0.2768424,2.8218496,8.737534,24.635735,38.430904,0.14408755,0.89204764,0.38531277,0.00485688,0.11818417,0.7997669,0.13437378,3.2816346,4.05226,0.9940422,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2003,,51120000.0,51120000.0,79320000.0,,,7339001.0,6.965525689395601,123357.565199194,CHE,CHE,CHE,3.9162836,1.1193912,3.8718884,3.5198984,2.0913272,0.22197558,2.7001743,8.98684,24.463295,37.88489,0.14428413,0.8466783,0.42016807,0.00634216,0.12842873,0.7594736,0.10306009,3.459648,4.3967023,0.9227842,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2004,,43320000.0,43320000.0,74160000.0,,,7389625.0,5.862273119407277,126840.464943293,CHE,CHE,CHE,3.7271519,1.038551,3.8235295,3.1754737,2.244932,0.26919243,2.5722833,8.926554,25.638086,37.306416,0.13791957,0.887338,0.3639083,0.00664673,0.13293453,0.82751745,0.12296444,3.476238,4.3868394,0.887338,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2005,,65940000.0,65940000.0,98460000.0,,,7437115.0,8.866341316491678,129874.335045997,CHE,CHE,CHE,3.9215364,0.98324716,4.0933185,2.9726458,2.2298934,0.25849095,2.900661,9.660689,25.227407,37.40102,0.10306917,0.793469,0.41882077,0.00654407,0.1145213,0.75256854,0.13415352,3.2900333,3.8953602,0.8065572,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2006,,55920000.0,55920000.0,90180000.0,,,7483934.0,7.472006033190565,132585.430647545,CHE,CHE,CHE,4.1139293,1.0898595,3.7572782,2.886386,2.242755,0.27536786,2.3572152,9.568203,25.979132,37.144802,0.1210955,0.8012209,0.43959326,0.00995305,0.13436624,0.8360566,0.15924887,3.4835691,3.5449464,1.0185293,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
